Record Length,2.500000e+03,,  -2.520000000000,   0.01600,
Sample Interval,2.000000e-03,,  -2.518000000000,   0.01600,
Trigger Point,1.260000000000e+03,,  -2.516000000000,   0.01200,
,,,  -2.514000000000,   0.01200,
,,,  -2.512000000000,   0.01200,
,,,  -2.510000000000,   0.01200,
Source,CH1,,  -2.508000000000,   0.01200,
Vertical Units,V,,  -2.506000000000,   0.02800,
Vertical Scale,1.000000e-01,,  -2.504000000000,   0.00800,
Vertical Offset,0.000000e+00,,  -2.502000000000,   0.01600,
Horizontal Units,s,,  -2.500000000000,   0.14000,
Horizontal Scale,5.000000e-01,,  -2.498000000000,   0.01200,
Pt Fmt,Y,,  -2.496000000000,   0.01600,
Yzero,0.000000e+00,,  -2.494000000000,  -0.01200,
Probe Atten,1.000000e+00,,  -2.492000000000,   0.01200,
Model Number,TBS1072B,,  -2.490000000000,   0.01600,
Serial Number,C010421,,  -2.488000000000,   0.01600,
Firmware Version,FV:v2.00,,  -2.486000000000,   0.01200,
,,,-02.484000000000,   0.01600,
,,,-02.482000000000,   0.01200,
,,,-02.480000000000,   0.02000,
,,,-02.478000000000,   0.01600,
,,,-02.476000000000,   0.02000,
,,,-02.474000000000,   0.01200,
,,,-02.472000000000,   0.01200,
,,,-02.470000000000,   0.00800,
,,,-02.468000000000,   0.01200,
,,,-02.466000000000,   0.01200,
,,,-02.464000000000,   0.01600,
,,,-02.462000000000,   0.01600,
,,,-02.460000000000,   0.01200,
,,,-02.458000000000,   0.01600,
,,,-02.456000000000,   0.01200,
,,,-02.454000000000,   0.01200,
,,,-02.452000000000,   0.01200,
,,,-02.450000000000,   0.01200,
,,,-02.448000000000,   0.01200,
,,,-02.446000000000,   0.01600,
,,,-02.444000000000,   0.01600,
,,,-02.442000000000,   0.01600,
,,,-02.440000000000,   0.02000,
,,,-02.438000000000,   0.01200,
,,,-02.436000000000,  -0.01200,
,,,-02.434000000000,   0.01600,
,,,-02.432000000000,   0.01600,
,,,-02.430000000000,   0.01200,
,,,-02.428000000000,   0.01200,
,,,-02.426000000000,   0.01200,
,,,-02.424000000000,   0.01600,
,,,-02.422000000000,   0.01200,
,,,-02.420000000000,   0.01200,
,,,-02.418000000000,   0.01600,
,,,-02.416000000000,   0.02000,
,,,-02.414000000000,   0.01200,
,,,-02.412000000000,   0.01200,
,,,-02.410000000000,   0.01200,
,,,-02.408000000000,   0.02000,
,,,-02.406000000000,   0.01600,
,,,-02.404000000000,   0.01200,
,,,-02.402000000000,   0.01600,
,,,-02.400000000000,   0.01600,
,,,-02.398000000000,   0.01200,
,,,-02.396000000000,   0.01600,
,,,-02.394000000000,   0.01600,
,,,-02.392000000000,   0.01600,
,,,-02.390000000000,   0.01200,
,,,-02.388000000000,   0.01200,
,,,-02.386000000000,   0.01600,
,,,-02.384000000000,   0.01200,
,,,-02.382000000000,   0.02000,
,,,-02.380000000000,   0.01200,
,,,-02.378000000000,   0.04000,
,,,-02.376000000000,   0.01600,
,,,-02.374000000000,   0.01200,
,,,-02.372000000000,   0.01600,
,,,-02.370000000000,   0.02000,
,,,-02.368000000000,   0.01600,
,,,-02.366000000000,   0.01600,
,,,-02.364000000000,   0.01200,
,,,-02.362000000000,   0.02000,
,,,-02.360000000000,   0.01600,
,,,-02.358000000000,   0.01200,
,,,-02.356000000000,   0.01600,
,,,-02.354000000000,   0.01600,
,,,-02.352000000000,   0.01200,
,,,-02.350000000000,   0.01600,
,,,-02.348000000000,   0.01600,
,,,-02.346000000000,   0.00800,
,,,-02.344000000000,   0.01200,
,,,-02.342000000000,   0.01200,
,,,-02.340000000000,   0.01200,
,,,-02.338000000000,   0.01600,
,,,-02.336000000000,   0.01600,
,,,-02.334000000000,   0.01200,
,,,-02.332000000000,   0.01600,
,,,-02.330000000000,   0.01200,
,,,-02.328000000000,   0.01200,
,,,-02.326000000000,   0.01200,
,,,-02.324000000000,   0.01600,
,,,-02.322000000000,   0.01600,
,,,-02.320000000000,   0.03200,
,,,-02.318000000000,   0.01200,
,,,-02.316000000000,   0.01600,
,,,-02.314000000000,   0.01600,
,,,-02.312000000000,   0.01600,
,,,-02.310000000000,   0.01600,
,,,-02.308000000000,   0.01200,
,,,-02.306000000000,   0.01200,
,,,-02.304000000000,   0.00800,
,,,-02.302000000000,   0.01600,
,,,-02.300000000000,   0.01200,
,,,-02.298000000000,   0.01200,
,,,-02.296000000000,   0.00800,
,,,-02.294000000000,   0.01200,
,,,-02.292000000000,   0.01200,
,,,-02.290000000000,   0.01200,
,,,-02.288000000000,   0.01600,
,,,-02.286000000000,   0.01600,
,,,-02.284000000000,   0.01600,
,,,-02.282000000000,   0.01600,
,,,-02.280000000000,   0.02000,
,,,-02.278000000000,   0.01200,
,,,-02.276000000000,   0.01600,
,,,-02.274000000000,   0.01600,
,,,-02.272000000000,   0.01200,
,,,-02.270000000000,   0.01600,
,,,-02.268000000000,   0.01200,
,,,-02.266000000000,   0.01600,
,,,-02.264000000000,   0.01600,
,,,-02.262000000000,   0.02400,
,,,-02.260000000000,   0.01200,
,,,-02.258000000000,   0.01200,
,,,-02.256000000000,   0.01200,
,,,-02.254000000000,   0.01600,
,,,-02.252000000000,   0.01200,
,,,-02.250000000000,   0.14000,
,,,-02.248000000000,   0.02000,
,,,-02.246000000000,   0.01200,
,,,-02.244000000000,   0.01200,
,,,-02.242000000000,   0.00000,
,,,-02.240000000000,   0.02000,
,,,-02.238000000000,   0.01600,
,,,-02.236000000000,   0.02000,
,,,-02.234000000000,   0.01600,
,,,-02.232000000000,   0.01600,
,,,-02.230000000000,   0.02000,
,,,-02.228000000000,   0.01200,
,,,-02.226000000000,   0.01200,
,,,-02.224000000000,   0.02000,
,,,-02.222000000000,   0.01600,
,,,-02.220000000000,   0.01600,
,,,-02.218000000000,   0.00800,
,,,-02.216000000000,   0.01200,
,,,-02.214000000000,   0.01600,
,,,-02.212000000000,   0.01600,
,,,-02.210000000000,   0.01600,
,,,-02.208000000000,   0.02000,
,,,-02.206000000000,   0.01200,
,,,-02.204000000000,   0.00400,
,,,-02.202000000000,   0.01200,
,,,-02.200000000000,   0.01600,
,,,-02.198000000000,   0.01200,
,,,-02.196000000000,   0.01200,
,,,-02.194000000000,   0.01600,
,,,-02.192000000000,   0.01600,
,,,-02.190000000000,   0.01600,
,,,-02.188000000000,   0.01600,
,,,-02.186000000000,   0.01200,
,,,-02.184000000000,   0.00400,
,,,-02.182000000000,   0.01200,
,,,-02.180000000000,   0.01600,
,,,-02.178000000000,   0.01600,
,,,-02.176000000000,   0.02000,
,,,-02.174000000000,   0.01600,
,,,-02.172000000000,   0.01600,
,,,-02.170000000000,   0.01600,
,,,-02.168000000000,   0.01600,
,,,-02.166000000000,   0.01200,
,,,-02.164000000000,   0.01200,
,,,-02.162000000000,   0.01600,
,,,-02.160000000000,   0.01200,
,,,-02.158000000000,   0.01600,
,,,-02.156000000000,   0.01600,
,,,-02.154000000000,   0.01600,
,,,-02.152000000000,   0.01600,
,,,-02.150000000000,   0.02000,
,,,-02.148000000000,   0.01200,
,,,-02.146000000000,   0.01600,
,,,-02.144000000000,   0.01600,
,,,-02.142000000000,   0.01600,
,,,-02.140000000000,   0.01600,
,,,-02.138000000000,   0.01600,
,,,-02.136000000000,   0.00800,
,,,-02.134000000000,   0.01600,
,,,-02.132000000000,   0.01600,
,,,-02.130000000000,   0.01600,
,,,-02.128000000000,   0.01200,
,,,-02.126000000000,   0.04800,
,,,-02.124000000000,   0.01600,
,,,-02.122000000000,   0.02000,
,,,-02.120000000000,   0.01600,
,,,-02.118000000000,   0.02000,
,,,-02.116000000000,   0.01600,
,,,-02.114000000000,   0.01600,
,,,-02.112000000000,   0.01200,
,,,-02.110000000000,   0.01200,
,,,-02.108000000000,   0.01200,
,,,-02.106000000000,   0.01600,
,,,-02.104000000000,   0.01600,
,,,-02.102000000000,   0.02000,
,,,-02.100000000000,   0.01600,
,,,-02.098000000000,   0.01200,
,,,-02.096000000000,   0.01200,
,,,-02.094000000000,   0.01600,
,,,-02.092000000000,   0.01600,
,,,-02.090000000000,   0.01200,
,,,-02.088000000000,   0.01600,
,,,-02.086000000000,   0.01600,
,,,-02.084000000000,   0.01200,
,,,-02.082000000000,   0.01200,
,,,-02.080000000000,   0.01200,
,,,-02.078000000000,   0.01600,
,,,-02.076000000000,   0.02000,
,,,-02.074000000000,   0.02000,
,,,-02.072000000000,   0.01200,
,,,-02.070000000000,   0.01600,
,,,-02.068000000000,   0.02800,
,,,-02.066000000000,   0.01200,
,,,-02.064000000000,   0.01200,
,,,-02.062000000000,   0.01200,
,,,-02.060000000000,   0.01200,
,,,-02.058000000000,   0.01200,
,,,-02.056000000000,   0.02000,
,,,-02.054000000000,   0.01600,
,,,-02.052000000000,   0.02000,
,,,-02.050000000000,   0.01200,
,,,-02.048000000000,   0.01200,
,,,-02.046000000000,   0.01200,
,,,-02.044000000000,   0.01600,
,,,-02.042000000000,   0.02000,
,,,-02.040000000000,   0.01200,
,,,-02.038000000000,   0.01200,
,,,-02.036000000000,   0.01600,
,,,-02.034000000000,   0.01200,
,,,-02.032000000000,   0.01200,
,,,-02.030000000000,   0.01200,
,,,-02.028000000000,   0.01200,
,,,-02.026000000000,   0.01200,
,,,-02.024000000000,   0.01600,
,,,-02.022000000000,   0.01200,
,,,-02.020000000000,   0.01600,
,,,-02.018000000000,   0.01200,
,,,-02.016000000000,   0.01600,
,,,-02.014000000000,   0.01600,
,,,-02.012000000000,   0.01200,
,,,-02.010000000000,   0.02000,
,,,-02.008000000000,   0.01200,
,,,-02.006000000000,   0.01200,
,,,-02.004000000000,   0.01600,
,,,-02.002000000000,   0.02000,
,,,-02.000000000000,   0.13600,
,,,-01.998000000000,   0.02000,
,,,-01.996000000000,   0.02000,
,,,-01.994000000000,   0.01200,
,,,-01.992000000000,   0.01200,
,,,-01.990000000000,   0.01600,
,,,-01.988000000000,   0.00800,
,,,-01.986000000000,   0.01200,
,,,-01.984000000000,   0.01200,
,,,-01.982000000000,   0.01200,
,,,-01.980000000000,   0.00800,
,,,-01.978000000000,   0.01200,
,,,-01.976000000000,   0.01200,
,,,-01.974000000000,   0.01600,
,,,-01.972000000000,   0.01600,
,,,-01.970000000000,   0.00800,
,,,-01.968000000000,   0.01200,
